pair_id,article_id,market_id,article_url,article_title,context_excerpt,evidence_text,quoted_price,quoted_price_unit,source_notes,publication_time,source_type,platform,topic,match_status,snapshot_status,double_code,coder_id,market_probability_present,probability_as_public_opinion,representativeness_caveat,market_quality_caveat,certainty_language,democratic_language,horse_race_frame,overreach_severity,notes
0fe6bca5012b5682,kalshi_archive_031,KXWCGOALLEADER-26,https://news.kalshi.com/p/golden-boot-odds-messi-surges-past-mbappe,Golden Boot odds flip as Messi surges past Mbappé on Kalshi,"Golden Boot odds flip as Messi surges past Mbappé on Kalshi Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Golden Boot odds flip as Messi surges past Mbappé Golden Boot odds flip as Messi surges past Mbappé Spain beat France 2-0, ending Mbappé's run and reshaping the Golden Boot race. By Danny Gallagher Jul 15, 2026 Spain's semifinal victory over France dramatically reshaped Kalshi's Golden Boot market , sending Argentina’s ",58%,58,%,Discovered from Kalshi News archive page 4,2026-07-15T03:02:25.611Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,b,1,0,0,1,0,0,1,1, b heuristic annotation.
08f5a8ff63f63f6e,seed_003,KXACAEXT-26JAN,https://news.kalshi.com/p/political-prediction-markets,How political prediction markets work: A beginner’s guide to reading probabilities on Kalshi,"How political prediction markets work: A beginner’s guide to reading probabilities on Kalshi Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts How political prediction markets work: A beginner’s guide to reading probabilities on Kalshi How political prediction markets work: A beginner’s guide to reading probabilities on Kalshi Market prices turn political uncertainty into real-time probabilities. By Kalshi News Dec 29, 2025 Introd",KXACAEXT-26JAN,,,Platform-owned explainer about reading political prediction-market probabilities,2025-12-29,platform_owned,kalshi,,exact_identifier,unavailable,0,b,0,0,0,1,0,0,0,0, b heuristic annotation.
df8d55f4a239968e,kalshi_archive_012,KXEARNINGSMENTIONTSLA-26JUL22,https://news.kalshi.com/p/the-week-ahead-big-business-and-big-brother,"Big Brother, Zyn & company KPI odds this week","Big Brother, Zyn & company KPI odds this week Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts The week ahead: Big business and Big Brother The week ahead: Big business and Big Brother From KPIs to the KPOW index, here are the markets that matter for the week of July 20. By Jack Kuveke Jul 20, 2026 Image credit: CBS | Kalshi is not affiliated with Big Brother. Good afternoon, traders. I hope that your weekend was enjoyable and re",What will Tesla say during their next earnings call?,,,Discovered from Kalshi News archive page 2,2026-07-20T20:31:10.149Z,platform_owned,kalshi,,exact_identifier,unavailable,0,b,1,0,0,0,0,0,1,2, b heuristic annotation.
a07a9fa0824e4c7d,seed_001,KXACPI-2025,https://news.kalshi.com/p/forecasting-2025-traders-predict?_bhlid=24b78eb2413614fa8b47a396f7165d2242c62484,Forecasting 2025: What Kalshi Traders Predict for the Year Ahead,"Forecasting 2025: What Kalshi Traders Predict for the Year Ahead Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Forecasting 2025: What Kalshi Traders Predict for the Year Ahead Forecasting 2025: What Kalshi Traders Predict for the Year Ahead By Terry Oldreal Jan 6, 2025 Prediction: Costco increases the price of its 'Hot Doge Combo Deal' to $2.00. (9.9.25) Now that 2025 is officially underway, publications and pundits and dead w",KXACPI-2025,2.9,%,Platform-owned framing post summarizing 2025 prediction-market themes,2025-01-06,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,b,1,2,0,0,0,1,0,3, b heuristic annotation.
86bb6b2912ce7280,kalshi_archive_015,KXAQICITY-NYC26JUL19,https://news.kalshi.com/p/new-york-city-air-quality-odds-world-cup-final-wildfire-smoke,Odds point to cleaner air in NYC for Sunday's World Cup final,"Odds point to cleaner air in NYC for Sunday's World Cup final Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Odds point to cleaner air in NYC for Sunday's World Cup final Odds point to cleaner air in NYC for Sunday's World Cup final After wildfire smoke pushed NYC's AQI above 230, Kalshi traders now forecast a reading of 76.1 by Sunday afternoon. By Danny Gallagher Jul 19, 2026 Wildfire smoke has degraded air quality across muc",KXAQICITY-NYC26JUL19,,,Discovered from Kalshi News archive page 2,2026-07-19T05:10:08.120Z,platform_owned,kalshi,,exact_identifier,unavailable,0,b,1,1,0,0,1,0,1,2, b heuristic annotation.
0e80aafc9e4f0085,kalshi_archive_002,KXOSCARPIC-27,https://news.kalshi.com/p/the-odyssey-oscar-odds-best-picture-director,"Oscar odds: The Odyssey leads Best Picture, Best Director, and more","Oscar odds: The Odyssey leads Best Picture, Best Director, and more Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Oscar odds: The Odyssey leads Best Picture, Best Director, and more Oscar odds: The Odyssey leads Best Picture, Best Director, and more Director Christopher Nolan's movie leads across multiple Oscar markets. By Danny Gallagher Jul 22, 2026 Christopher Nolan's The Odyssey isn't just winning over critics . The film a",the Best Picture winner,,,Discovered from Kalshi News archive page 1,2026-07-22T19:08:35.423Z,platform_owned,kalshi,,exact_identifier,unavailable,0,b,1,0,0,0,1,0,1,2, b heuristic annotation.
5a8b0f7b6de05c36,kalshi_archive_030,KXWCADVANCE-26JUL15ENGARG,https://news.kalshi.com/p/england-vs-argentina-world-cup-semifinal-odds-predictions,England vs. Argentina World Cup semifinal odds and predictions: can the Three Lions end a 60-year wait,"England vs. Argentina World Cup semifinal odds and predictions: can the Three Lions end a 60-year wait Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts England vs. Argentina World Cup semifinal odds and predictions: can the Three Lions end a 60-year wait England vs. Argentina World Cup semifinal odds and predictions: can the Three Lions end a 60-year wait Traders give England a 54% chance to reach the final, but Messi and Argenti",54%,54,%,Discovered from Kalshi News archive page 4,2026-07-15T18:10:24.473Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,b,1,1,0,1,1,0,1,2, b heuristic annotation.
a27482552f27a29d,kalshi_archive_019,KXWCADVANCE-26JUL18FRAENG,https://news.kalshi.com/p/france-vs-england-world-cup-third-place-odds-predictions,"France vs. England World Cup third-place odds: Mbappé, Deschamps' farewell","France vs. England World Cup third-place odds: Mbappé, Deschamps' farewell Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts France vs. England World Cup third-place odds: one last chance for Mbappé, one last game for Deschamps France vs. England World Cup third-place odds: one last chance for Mbappé, one last game for Deschamps Kalshi traders price France at 70% to win bronze, but England isn't just here to make up the numbers.",2026 FIFA World Cup third-place match,,,Discovered from Kalshi News archive page 3,2026-07-18T20:13:16.962Z,platform_owned,kalshi,,exact_identifier,unavailable,0,b,1,1,0,1,0,0,1,2, b heuristic annotation.
2598bf1358bc9b72,kalshi_archive_004,KXMLBGAME-26JUL212140CINSEA,https://news.kalshi.com/p/reds-vs-mariners-odds-predictions-game-2-july-21,Reds vs. Mariners predictions: Chase Burns looks to flip the series in Seattle,"Reds vs. Mariners predictions: Chase Burns looks to flip the series in Seattle Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Reds vs. Mariners predictions: Chase Burns looks to flip the series in Seattle Reds vs. Mariners predictions: Chase Burns looks to flip the series in Seattle Burns is 11-1 with a 2.54 ERA, but Kalshi traders still give Seattle the 53% edge at home. By Kalshi News Jul 21, 2026 Chase Burns takes the mound ","Seattle the edge at 53%, with Cincinnati at 48%",53,%,Discovered from Kalshi News archive page 1,2026-07-21T23:41:00.608Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,b,1,1,0,1,1,0,1,2, b heuristic annotation.
5f639e7747e53a90,kalshi_archive_004,KXMLBALWEST-26,https://news.kalshi.com/p/reds-vs-mariners-odds-predictions-game-2-july-21,Reds vs. Mariners predictions: Chase Burns looks to flip the series in Seattle,"Reds vs. Mariners predictions: Chase Burns looks to flip the series in Seattle Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Reds vs. Mariners predictions: Chase Burns looks to flip the series in Seattle Reds vs. Mariners predictions: Chase Burns looks to flip the series in Seattle Burns is 11-1 with a 2.54 ERA, but Kalshi traders still give Seattle the 53% edge at home. By Kalshi News Jul 21, 2026 Chase Burns takes the mound ",61%,53,%,Discovered from Kalshi News archive page 1,2026-07-21T23:41:00.608Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,b,1,1,0,1,1,0,1,2, b heuristic annotation.
f008522edf71953f,kalshi_archive_006,KXNEXTTEAMNBA-26LJAM,https://news.kalshi.com/p/lebron-james-next-team-odds-cleveland-miami-close,LeBron James next team odds: Cavaliers overtake Heat as decision drags on,"LeBron James next team odds: Cavaliers overtake Heat as decision drags on Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts LeBron James next team odds: Cavaliers overtake Heat as decision drags on LeBron James next team odds: Cavaliers overtake Heat as decision drags on The Cavaliers have a slim lead in Kalshi's market, but Rich Paul says no announcement is imminent By Danny Gallagher Jul 21, 2026 The race for LeBron James' next ",Kalshi's volatile next-team market,,,Discovered from Kalshi News archive page 1,2026-07-21T21:36:53.820Z,platform_owned,kalshi,,exact_identifier,unavailable,0,b,1,0,0,1,0,0,1,1, b heuristic annotation.
791b6bc9f1e699cb,kalshi_archive_043,KXATP-26WIM,https://news.kalshi.com/p/sinner-zverev-odds-predictions-wimbledon-final,Sinner vs. Zverev odds: today's Wimbledon final pits last year's winner against the reigning French Open champ,"Sinner vs. Zverev odds: today's Wimbledon final pits last year's winner against the reigning French Open champ Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Sinner vs. Zverev odds: today's Wimbledon final pits last year's winner against the reigning French Open champ Sinner vs. Zverev odds: today's Wimbledon final pits last year's winner against the reigning French Open champ Traders give Sinner an 83% edge, but Zverev arrives",Kalshi,83,%,Discovered from Kalshi News archive page 5,2026-07-12T13:40:34.944Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,b,1,1,0,1,1,0,1,2, b heuristic annotation.
dabd07d805f94673,kalshi_archive_016,KXMENWORLDCUP-26,https://news.kalshi.com/p/world-cup-2026-award-odds-golden-boot-golden-ball,"World Cup award odds: Who will win the Golden Boot, Golden Ball, and more?","World Cup award odds: Who will win the Golden Boot, Golden Ball, and more? Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts World Cup award odds: Who will win the Golden Boot, Golden Ball, and more? World Cup award odds: Who will win the Golden Boot, Golden Ball, and more? With the final just hours away, Kalshi markets are pricing every major award By Kalshi News Jul 19, 2026 The 2026 World Cup final is tomorrow at MetLife Stadiu",2026 World Cup final,,,Discovered from Kalshi News archive page 2,2026-07-19T02:15:05.736Z,platform_owned,kalshi,,exact_identifier,unavailable,0,b,1,0,0,1,0,0,1,1, b heuristic annotation.
98f34ec4d3bb3497,kalshi_archive_001,KXNEXTTEAMNBA-26LJAM,https://news.kalshi.com/p/miami-lebron-james-next-team-odds,Odds swing toward Miami in LeBron James 'next team' market,"Odds swing toward Miami in LeBron James 'next team' market Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Odds swing toward Miami in LeBron James 'next team' market Odds swing toward Miami in LeBron James 'next team' market Kalshi traders now price the chances of King James joining the Heat at 49%. By Danny Gallagher Jul 22, 2026 The Miami Heat have reclaimed the lead in Kalshi's market for LeBron James' next team after the clu",James' next team,49,%,Discovered from Kalshi News archive page 1,2026-07-22T22:13:49.746Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,1,b,1,1,0,1,1,0,1,2, b heuristic annotation.
b6e15ff0bd1e43e5,kalshi_archive_002,KXOSCARNOMSCORE-27,https://news.kalshi.com/p/the-odyssey-oscar-odds-best-picture-director,"Oscar odds: The Odyssey leads Best Picture, Best Director, and more","Oscar odds: The Odyssey leads Best Picture, Best Director, and more Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Oscar odds: The Odyssey leads Best Picture, Best Director, and more Oscar odds: The Odyssey leads Best Picture, Best Director, and more Director Christopher Nolan's movie leads across multiple Oscar markets. By Danny Gallagher Jul 22, 2026 Christopher Nolan's The Odyssey isn't just winning over critics . The film a",the Best Original Score nomination,,,Discovered from Kalshi News archive page 1,2026-07-22T19:08:35.423Z,platform_owned,kalshi,,exact_identifier,unavailable,1,b,1,0,0,0,1,0,1,2, b heuristic annotation.
744bb29c0ab5922a,kalshi_archive_004,KXMLBNLCENT-26,https://news.kalshi.com/p/reds-vs-mariners-odds-predictions-game-2-july-21,Reds vs. Mariners predictions: Chase Burns looks to flip the series in Seattle,"Reds vs. Mariners predictions: Chase Burns looks to flip the series in Seattle Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Reds vs. Mariners predictions: Chase Burns looks to flip the series in Seattle Reds vs. Mariners predictions: Chase Burns looks to flip the series in Seattle Burns is 11-1 with a 2.54 ERA, but Kalshi traders still give Seattle the 53% edge at home. By Kalshi News Jul 21, 2026 Chase Burns takes the mound ",88%,61,%,Discovered from Kalshi News archive page 1,2026-07-21T23:41:00.608Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,1,b,1,1,0,1,1,0,1,2, b heuristic annotation.
2a4e3b7749dfaf6d,kalshi_archive_005,KXMLB-26,https://news.kalshi.com/p/dodgers-vs-phillies-odds-predictions-game-2-july-21,Dodgers vs. Phillies odds: Philadelphia opens as slight favorite in Game 2 showdown,"Dodgers vs. Phillies odds: Philadelphia opens as slight favorite in Game 2 showdown Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Dodgers vs. Phillies odds: Philadelphia opens as slight favorite in Game 2 showdown Dodgers vs. Phillies odds: Philadelphia opens as slight favorite in Game 2 showdown Traders give the Phillies a 53% chance to win tonight, while Los Angeles holds the NL's best shot at a World Series title at 33%. By",33%,53,%,Discovered from Kalshi News archive page 1,2026-07-21T22:35:10.154Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,1,b,1,1,0,1,1,0,1,2, b heuristic annotation.
b18bf828d9d4bcaf,kalshi_archive_005,KXMLBNL-26,https://news.kalshi.com/p/dodgers-vs-phillies-odds-predictions-game-2-july-21,Dodgers vs. Phillies odds: Philadelphia opens as slight favorite in Game 2 showdown,"Dodgers vs. Phillies odds: Philadelphia opens as slight favorite in Game 2 showdown Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Dodgers vs. Phillies odds: Philadelphia opens as slight favorite in Game 2 showdown Dodgers vs. Phillies odds: Philadelphia opens as slight favorite in Game 2 showdown Traders give the Phillies a 53% chance to win tonight, while Los Angeles holds the NL's best shot at a World Series title at 33%. By",44%,53,%,Discovered from Kalshi News archive page 1,2026-07-21T22:35:10.154Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,1,b,1,1,0,1,1,0,1,2, b heuristic annotation.
047748ba2fa31f65,kalshi_archive_012,KXEARNINGSMENTIONGEV-26JUL22,https://news.kalshi.com/p/the-week-ahead-big-business-and-big-brother,"Big Brother, Zyn & company KPI odds this week","Big Brother, Zyn & company KPI odds this week Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts The week ahead: Big business and Big Brother The week ahead: Big business and Big Brother From KPIs to the KPOW index, here are the markets that matter for the week of July 20. By Jack Kuveke Jul 20, 2026 Image credit: CBS | Kalshi is not affiliated with Big Brother. Good afternoon, traders. I hope that your weekend was enjoyable and re",What will GE Vernova say during their next earnings call?,,,Discovered from Kalshi News archive page 2,2026-07-20T20:31:10.149Z,platform_owned,kalshi,,exact_identifier,unavailable,1,b,1,0,0,0,0,0,1,2, b heuristic annotation.
c200549a464e3b2d,kalshi_archive_012,KXSAMOMINF-26JUL22,https://news.kalshi.com/p/the-week-ahead-big-business-and-big-brother,"Big Brother, Zyn & company KPI odds this week","Big Brother, Zyn & company KPI odds this week Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts The week ahead: Big business and Big Brother The week ahead: Big business and Big Brother From KPIs to the KPOW index, here are the markets that matter for the week of July 20. By Jack Kuveke Jul 20, 2026 Image credit: CBS | Kalshi is not affiliated with Big Brother. Good afternoon, traders. I hope that your weekend was enjoyable and re",South Africa inflation rate MoM?,,,Discovered from Kalshi News archive page 2,2026-07-20T20:31:10.149Z,platform_owned,kalshi,,exact_identifier,unavailable,1,b,1,0,0,0,0,0,1,2, b heuristic annotation.
2036fcda5c8d0b21,kalshi_archive_013,KXWCTOTAL-26JUL19ESPARG,https://news.kalshi.com/p/spain-vs-argentina-world-cup-final-odds-predictions,Spain vs. Argentina World Cup Final odds: can Messi's men repeat the 2022 magic?,"Spain vs. Argentina World Cup Final odds: can Messi's men repeat the 2022 magic? Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Spain vs. Argentina World Cup Final odds: can Messi's men repeat the 2022 magic? Spain vs. Argentina World Cup Final odds: can Messi's men repeat the 2022 magic? Traders price Spain as clear favorites, but Argentina keeps finding ways to win. By Kalshi News Jul 19, 2026 The 2026 FIFA World Cup is final",42%,20,%,Discovered from Kalshi News archive page 2,2026-07-19T17:13:21.307Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,1,b,1,0,0,1,1,0,1,1, b heuristic annotation.
70cb6b3d69747cb4,kalshi_archive_015,KXAQICITY-NYC26JUL19-130,https://news.kalshi.com/p/new-york-city-air-quality-odds-world-cup-final-wildfire-smoke,Odds point to cleaner air in NYC for Sunday's World Cup final,"Odds point to cleaner air in NYC for Sunday's World Cup final Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Odds point to cleaner air in NYC for Sunday's World Cup final Odds point to cleaner air in NYC for Sunday's World Cup final After wildfire smoke pushed NYC's AQI above 230, Kalshi traders now forecast a reading of 76.1 by Sunday afternoon. By Danny Gallagher Jul 19, 2026 Wildfire smoke has degraded air quality across muc",New York City's air quality level,,,Discovered from Kalshi News archive page 2,2026-07-19T05:10:08.120Z,platform_owned,kalshi,,exact_identifier,historical_trade_matched,1,b,1,0,0,0,1,0,1,1, b heuristic annotation.
e86823f5fd95859f,kalshi_archive_016,KXWCAWARD-26BBALL,https://news.kalshi.com/p/world-cup-2026-award-odds-golden-boot-golden-ball,"World Cup award odds: Who will win the Golden Boot, Golden Ball, and more?","World Cup award odds: Who will win the Golden Boot, Golden Ball, and more? Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts World Cup award odds: Who will win the Golden Boot, Golden Ball, and more? World Cup award odds: Who will win the Golden Boot, Golden Ball, and more? With the final just hours away, Kalshi markets are pricing every major award By Kalshi News Jul 19, 2026 The 2026 World Cup final is tomorrow at MetLife Stadiu",Bronze Ball,90,%,Discovered from Kalshi News archive page 2,2026-07-19T02:15:05.736Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,1,b,1,0,0,1,0,0,1,1, b heuristic annotation.
17fd9472aecaa549,kalshi_archive_016,KXWCAWARD-26FPA,https://news.kalshi.com/p/world-cup-2026-award-odds-golden-boot-golden-ball,"World Cup award odds: Who will win the Golden Boot, Golden Ball, and more?","World Cup award odds: Who will win the Golden Boot, Golden Ball, and more? Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts World Cup award odds: Who will win the Golden Boot, Golden Ball, and more? World Cup award odds: Who will win the Golden Boot, Golden Ball, and more? With the final just hours away, Kalshi markets are pricing every major award By Kalshi News Jul 19, 2026 The 2026 World Cup final is tomorrow at MetLife Stadiu",Fair Play,79,%,Discovered from Kalshi News archive page 2,2026-07-19T02:15:05.736Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,1,b,1,0,0,1,0,0,1,1, b heuristic annotation.
39c0200ce58de037,kalshi_archive_016,KXWCAWARD-26GGLOVE,https://news.kalshi.com/p/world-cup-2026-award-odds-golden-boot-golden-ball,"World Cup award odds: Who will win the Golden Boot, Golden Ball, and more?","World Cup award odds: Who will win the Golden Boot, Golden Ball, and more? Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts World Cup award odds: Who will win the Golden Boot, Golden Ball, and more? World Cup award odds: Who will win the Golden Boot, Golden Ball, and more? With the final just hours away, Kalshi markets are pricing every major award By Kalshi News Jul 19, 2026 The 2026 World Cup final is tomorrow at MetLife Stadiu",Golden Glove,79,%,Discovered from Kalshi News archive page 2,2026-07-19T02:15:05.736Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,1,b,1,0,0,2,0,0,1,1, b heuristic annotation.
36071e4550124216,kalshi_archive_016,KXWCGOALLEADER-26,https://news.kalshi.com/p/world-cup-2026-award-odds-golden-boot-golden-ball,"World Cup award odds: Who will win the Golden Boot, Golden Ball, and more?","World Cup award odds: Who will win the Golden Boot, Golden Ball, and more? Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts World Cup award odds: Who will win the Golden Boot, Golden Ball, and more? World Cup award odds: Who will win the Golden Boot, Golden Ball, and more? With the final just hours away, Kalshi markets are pricing every major award By Kalshi News Jul 19, 2026 The 2026 World Cup final is tomorrow at MetLife Stadiu",93%,93,%,Discovered from Kalshi News archive page 2,2026-07-19T02:15:05.736Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,1,b,1,0,0,1,0,0,1,1, b heuristic annotation.
c8468f6e8ffb1d40,kalshi_archive_017,KXWORLDCUPHALFTIME-26,https://news.kalshi.com/p/world-cup-final-halftime-show-odds-who-will-perform-what-songs,World Cup Final halftime show odds: Who will perform and what songs will they play?,"World Cup Final halftime show odds: Who will perform and what songs will they play? Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts World Cup Final halftime show odds: Who will perform and what songs will they play? World Cup Final halftime show odds: Who will perform and what songs will they play? The World Cup Final’s 30-minute halftime show will feature Justin Bieber, Madonna, Shakira, and BTS. By Danny Gallagher Jul 19, 2026",surprise guest market,,,Discovered from Kalshi News archive page 2,2026-07-19T01:30:41.164Z,platform_owned,kalshi,,exact_identifier,unavailable,1,b,1,0,0,0,0,0,1,1, b heuristic annotation.
9880be403a032b31,kalshi_archive_019,KXMENWORLDCUP-26,https://news.kalshi.com/p/france-vs-england-world-cup-third-place-odds-predictions,"France vs. England World Cup third-place odds: Mbappé, Deschamps' farewell","France vs. England World Cup third-place odds: Mbappé, Deschamps' farewell Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts France vs. England World Cup third-place odds: one last chance for Mbappé, one last game for Deschamps France vs. England World Cup third-place odds: one last chance for Mbappé, one last game for Deschamps Kalshi traders price France at 70% to win bronze, but England isn't just here to make up the numbers.",59.5%,59.5,%,Discovered from Kalshi News archive page 3,2026-07-18T20:13:16.962Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,1,b,1,1,0,1,0,0,1,2, b heuristic annotation.
d3521aa16d1190e0,kalshi_archive_021,KXOSCARPIC-27,https://news.kalshi.com/p/the-odyssey-oscars-odds,"The Odyssey, the Oscars, and the odds","The Odyssey, the Oscars, and the odds Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts The Odyssey, the Oscars, and the odds The Odyssey, the Oscars, and the odds From a near-perfect Rotten Tomatoes score to Best Picture frontrunner status, many Kalshi traders are all in on The Odyssey. By Jack Kuveke Jul 17, 2026 If you're anything like me, every year in July or August you get nostalgic for going to the movies when you were a ki",Oscar for Best Picture,,,Discovered from Kalshi News archive page 3,2026-07-17T20:33:38.123Z,platform_owned,kalshi,,exact_identifier,unavailable,1,b,1,0,0,1,0,0,1,1, b heuristic annotation.
bac74417bc176d41,kalshi_archive_022,KXNEXTAG-29,https://news.kalshi.com/p/todd-blanche-attorney-general-confirmation-odds-predictions,"Todd Blanche's attorney general confirmation odds climb following Epstein, IRS grilling","Todd Blanche's attorney general confirmation odds climb following Epstein, IRS grilling Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Todd Blanche's attorney general confirmation odds climb following Epstein, IRS grilling Todd Blanche's attorney general confirmation odds climb following Epstein, IRS grilling Despite Republican holdouts, Kalshi traders price Blanche's confirmation at 82%. By Danny Gallagher Jul 17, 2026 Followi",Blanche's market price,,,Discovered from Kalshi News archive page 3,2026-07-17T16:50:01.680Z,platform_owned,kalshi,,exact_identifier,unavailable,1,b,1,2,0,1,0,1,1,3, b heuristic annotation.
880205ba60d37b83,kalshi_archive_026,KXPGAR1LEAD-THOC26,https://news.kalshi.com/p/the-open-championship-round-1-odds-predictions-royal-birkdale,The Open Championship odds: Scheffler favored as round 1 unfolds at Royal Birkdale,"The Open Championship odds: Scheffler favored as round 1 unfolds at Royal Birkdale Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts The Open Championship odds: Scheffler favored as round 1 unfolds at Royal Birkdale The Open Championship odds: Scheffler favored as round 1 unfolds at Royal Birkdale Smalley leads the round 1 market at 21%, while Scheffler sits at 20% to win the Claret Jug By Kalshi News Jul 16, 2026 The 154th Open C",21%,21,%,Discovered from Kalshi News archive page 3,2026-07-16T12:30:53.986Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,1,b,1,0,0,0,1,0,1,2, b heuristic annotation.
d32b34fa62fe43d0,kalshi_archive_037,KXMAYORLA-26-SPRA,https://news.kalshi.com/p/la-mayor-price-distortion-corrects-in-seconds,Price distortion in LA mayor's race corrects within seconds,"Price distortion in LA mayor's race corrects within seconds Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Price Distortion in LA Mayor’s Race Corrects Within Seconds: A Case Study Price Distortion in LA Mayor’s Race Corrects Within Seconds: A Case Study Prediction markets are, by construction, self-correcting, ensuring that any attempts to distort prices are both short-lived and financially costly. By Kalshi News Jul 14, 2026 ",KXMAYORLA-26-SPR,,,Discovered from Kalshi News archive page 5,2026-07-14T10:19:35.501Z,platform_owned,kalshi,,exact_identifier,unavailable,1,b,0,0,0,0,0,0,1,0, b heuristic annotation.
ec9290e83d9822ef,kalshi_archive_040,KXMENWORLDCUP-26,https://news.kalshi.com/p/france-vs-spain-world-cup-semifinal-odds,France vs. Spain World Cup semifinal odds,"France vs. Spain World Cup semifinal odds Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts France vs. Spain World Cup semifinal predictions: can Spain spoil Les Bleus' run to the final? France vs. Spain World Cup semifinal predictions: can Spain spoil Les Bleus' run to the final? Kalshi traders price Mbappé's side at 59% to reach the final, but Rodri and Spain's midfield have other ideas. By Kalshi News Jul 13, 2026 The 2026 FIF",40%,59,%,Discovered from Kalshi News archive page 5,2026-07-13T21:03:02.758Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,1,b,1,1,0,1,0,0,1,2, b heuristic annotation.
